Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW19,OUT019,267.9804918
FDU40,OUT049,3086.879314
FDK15,OUT045,1519.151347
DRF15,OUT035,2525.723666
FDQ25,OUT017,2944.219347
FDI48,OUT019,131.2613592
FDS49,OUT046,1292.956808
FDV22,OUT046,2574.284073
NCV42,OUT046,1710.863381
FDX26,OUT046,3148.724937
FDI33,OUT018,1383.814639
FDZ14,OUT049,1954.486386
FDG10,OUT013,990.134455
FDM38,OUT018,768.6404464
FDG26,OUT027,5804.764309
FDH46,OUT035,1648.496168
FDN13,OUT018,1509.746456
FDU57,OUT035,2491.187741
NCI06,OUT046,2982.038152
FDM38,OUT045,816.350626
NCG42,OUT010,283.2051957
FDL39,OUT045,3013.491616
FDT31,OUT019,481.9038568
FDV59,OUT013,3561.340534
FDB49,OUT035,1558.149716
FDD58,OUT049,1612.519391
DRN59,OUT046,698.0459238
FDX48,OUT049,2482.744729
FDQ11,OUT049,3995.676104
FDY12,OUT049,818.5077856
FDQ11,OUT045,4038.107534
DRI11,OUT017,1910.203712
FDY32,OUT027,4330.369088
FDS51,OUT045,979.1641899
FDR19,OUT010,339.8673583
DRB13,OUT018,2948.122393
FDS21,OUT035,987.9629869
FDQ40,OUT045,2938.86287
NCE55,OUT013,2876.445486
FDX43,OUT027,4342.386404
FDS12,OUT049,1982.908686
DRK01,OUT027,2804.083201
FDN25,OUT017,880.9443797
FDB60,OUT046,3104.5216
FDQ13,OUT017,1354.222747
DRK13,OUT045,3144.228624
DRF25,OUT018,606.1796478
NCD42,OUT019,131.2613592
FDW25,OUT045,1360.189689
NCV29,OUT027,4992.494616
NCK42,OUT035,3553.704537
DRJ13,OUT027,4321.359117
DRD15,OUT017,3862.705968
FDM27,OUT045,2559.832861
FDZ50,OUT018,3021.691199
FDC04,OUT046,3998.470607
FDF50,OUT049,3146.088231
FDP15,OUT045,3932.561813
FDK46,OUT035,4159.889082
FDZ56,OUT018,2705.949531
FDY60,OUT049,2232.124853
FDB10,OUT035,3972.551134
FDR57,OUT045,2486.526944
FDU58,OUT049,3138.550615
FDH02,OUT046,1385.429851
FDP48,OUT013,3141.958375
FDI46,OUT035,4011.584755
FDW56,OUT013,3123.842289
NCM19,OUT010,267.0920919
FDS50,OUT027,5806.049733
FDK24,OUT013,713.0584857
FDO36,OUT017,3033.748293
FDK45,OUT027,3020.49351
NCL05,OUT045,637.2728464
FDL32,OUT018,1852.14578
FDA28,OUT049,1996.360951
FDY36,OUT018,1124.050078
FDP32,OUT018,1952.382526
FDL50,OUT046,1971.727652
DRC24,OUT049,2474.443473
NCS18,OUT017,1695.699031
FDD16,OUT017,1120.148973
NCV18,OUT013,1446.213215
FDX07,OUT046,3099.176548
NCZ05,OUT027,2868.606604
NCI31,OUT013,690.0280124
FDK14,OUT049,1342.803684
NCR06,OUT045,632.4470126
NCF54,OUT049,2890.256608
DRG23,OUT010,352.8789277
FDD53,OUT046,651.8732774
NCM31,OUT027,3135.695582
FDT16,OUT017,4038.270674
FDR40,OUT035,1297.82153
DRG25,OUT017,3122.271664
FDT10,OUT035,974.1398255
FDY32,OUT013,2470.096517
FDN50,OUT035,1451.603739
FDZ35,OUT019,260.1333264
NCP54,OUT045,1967.698239
NCD07,OUT035,1771.989611
FDS02,OUT018,2996.636623
DRN59,OUT018,769.0434281
DRB24,OUT013,2399.077657
FDP37,OUT027,3121.216854
DRB01,OUT018,3005.749495
FDR47,OUT046,3113.006178
NCM31,OUT010,289.5383346
NCF06,OUT027,5804.764309
NCV17,OUT027,3124.031026
FDS10,OUT049,2940.298473
FDN52,OUT035,1380.640185
FDZ48,OUT013,1884.200531
FDJ48,OUT049,4010.150527
DRB13,OUT027,5452.242073
FDV59,OUT017,3586.78494
FDL32,OUT035,1746.541281
FDZ12,OUT035,2098.223791
NCR06,OUT027,1129.8426
FDP51,OUT017,1911.31547
FDY22,OUT013,2123.520409
FDZ38,OUT049,2909.137736
NCO54,OUT035,882.8884858
FDR23,OUT035,2942.004925
FDM38,OUT049,878.0303598
FDS25,OUT013,1775.346651
FDZ22,OUT013,1440.583567
FDZ20,OUT019,583.2033122
FDD45,OUT010,232.4630867
FDN03,OUT049,4061.629866
NCW30,OUT046,4132.139993
FDY24,OUT027,1322.917831
FDJ26,OUT019,576.2307469
FDM15,OUT049,2461.453962
NCW54,OUT027,1322.917831
FDA23,OUT045,1553.212485
FDA39,OUT019,131.2613592
FDZ12,OUT017,2425.951382
NCB42,OUT046,1977.47423
FDL16,OUT046,784.3786162
FDO24,OUT019,379.9016227
NCP42,OUT046,3067.636445
FDR19,OUT018,2388.628766
DRL01,OUT045,3788.381654
FDV37,OUT046,3188.956385
FDI41,OUT010,352.3978721
FDF58,OUT049,991.6479933
NCF43,OUT018,2048.415041
FDN02,OUT049,3403.684742
NCP41,OUT035,1697.720839
NCY17,OUT027,1142.824346
FDL58,OUT027,5807.318928
NCA30,OUT027,5244.878521
FDE46,OUT018,2370.372941
FDY38,OUT035,3784.532063
NCH29,OUT027,2828.228103
FDO20,OUT045,3896.860281
FDP44,OUT018,1650.360905
FDM02,OUT027,2600.898832
FDJ14,OUT027,1998.130519
FDH04,OUT010,204.3719682
DRK23,OUT046,4024.641174
NCW05,OUT046,1689.124917
FDF12,OUT049,2435.206435
FDL51,OUT019,576.1345416
FDN03,OUT018,3878.61125
DRJ37,OUT049,2448.27204
FDM12,OUT019,459.8226212
FDA16,OUT045,3759.734152
NCB07,OUT017,3095.934399
NCI17,OUT019,249.9809172
FDR51,OUT046,2455.260602
FDJ55,OUT045,3773.25422
NCZ17,OUT013,701.9831711
FDU25,OUT013,1036.22817
NCG18,OUT045,1675.430393
DRM11,OUT017,3998.365137
FDH16,OUT035,1430.345718
FDZ04,OUT018,988.9763871
NCX53,OUT035,2110.280696
FDX38,OUT027,1161.663504
FDX09,OUT046,2896.166584
NCW05,OUT018,1664.831879
NCS41,OUT017,3151.02362
FDI26,OUT046,2889.793455
NCZ41,OUT027,3121.216854
NCK06,OUT046,2032.040745
FDX23,OUT027,2835.78955
NCA42,OUT046,2495.450033
FDC20,OUT049,859.76875
DRC49,OUT018,2300.013466
FDX01,OUT013,1980.206106
FDC08,OUT045,3660.128689
FDC02,OUT017,3975.074236
FDK10,OUT045,3000.468727
DRC24,OUT013,2429.393117
FDW16,OUT019,231.9401564
NCU06,OUT018,3561.187704
DRA59,OUT045,3166.559209
FDR24,OUT019,223.4069917
DRL35,OUT018,632.0032342
FDA49,OUT013,1423.374512
NCC55,OUT046,633.230139
DRD24,OUT019,309.8351322
NCE55,OUT049,2891.158842
FDT33,OUT045,2848.339232
NCT53,OUT013,2460.860697
FDS26,OUT046,3976.130288
FDL22,OUT018,1388.575617
FDP44,OUT017,1677.332031
FDC52,OUT018,2350.189021
FDI53,OUT010,379.7427955
FDZ23,OUT046,3124.713952
NCT18,OUT013,3126.150938
FDR13,OUT046,1940.236792
FDB09,OUT010,279.2525725
FDZ60,OUT013,1694.713747
FDB11,OUT046,3739.095527
FDC10,OUT018,1898.104026
FDW56,OUT035,3159.200903
FDK14,OUT027,2245.697661
DRE27,OUT027,2827.24992
FDA38,OUT017,3910.430288
FDT11,OUT045,3139.243036
FDP15,OUT035,3986.447478
FDV27,OUT035,1382.298582
FDS36,OUT027,2936.898524
FDY40,OUT027,1161.921683
NCF19,OUT049,786.7899018
FDF53,OUT045,3133.708814
FDS14,OUT027,4197.709448
FDE56,OUT046,1035.181886
FDZ19,OUT035,2922.756011
FDZ46,OUT013,1775.244965
FDR16,OUT046,3477.667319
FDG29,OUT018,624.5903824
NCE30,OUT017,3439.654346
FDZ40,OUT046,834.8416962
FDG58,OUT018,2366.331479
DRH03,OUT013,1491.858737
FDZ47,OUT045,1522.573132
FDV04,OUT018,2393.233449
FDZ10,OUT018,1969.49566
FDG46,OUT017,1890.26467
NCF07,OUT045,1534.626403
FDY44,OUT035,3109.690297
FDB21,OUT013,3858.354729
FDS20,OUT035,3172.356877
FDS49,OUT049,1292.850085
FDX55,OUT027,5806.049733
NCQ02,OUT018,2931.476622
FDR25,OUT013,3999.91226
DRG39,OUT045,859.3318496
FDB46,OUT046,3459.276048
NCC30,OUT018,2839.289014
FDE58,OUT035,1929.827433
FDC05,OUT019,546.5124275
FDY15,OUT046,2541.990211
FDG14,OUT046,2442.758419
FDL08,OUT049,3924.98015
FDQ47,OUT013,690.1039319
FDN12,OUT035,1709.504757
FDW10,OUT013,2875.228669
FDD02,OUT035,1910.955694
FDX35,OUT010,584.6044797
FDT35,OUT046,2838.814839
DRN47,OUT019,435.0076583
FDB11,OUT010,584.4723582
FDN20,OUT045,2844.331129
FDB59,OUT035,3134.934979
FDJ58,OUT045,2947.713275
FDU60,OUT046,2806.929479
FDS03,OUT049,1035.289236
FDU40,OUT019,485.0101855
DRH15,OUT049,718.8216614
FDD04,OUT027,3853.626099
FDQ01,OUT046,3926.092298
FDF28,OUT035,2006.187102
FDD22,OUT010,268.0284258
FDY19,OUT046,1938.88976
FDN33,OUT035,1463.151433
FDV36,OUT035,2060.122705
FDW01,OUT010,357.5697404
FDJ28,OUT049,3102.962646
FDB17,OUT035,3013.954355
FDM40,OUT049,2082.825283
FDV46,OUT045,2006.845377
FDQ44,OUT049,1956.029177
NCD42,OUT046,630.984025
DRH37,OUT046,2570.704952
FDR10,OUT018,2476.672038
NCD06,OUT027,1160.594881
FDI53,OUT046,2530.387309
FDG16,OUT035,3471.517283
DRB25,OUT046,1695.630462
FDY09,OUT046,2921.273622
FDX48,OUT045,2539.971608
FDC03,OUT010,498.1585135
FDT47,OUT035,1510.73535
FDW44,OUT027,4355.339441
FDT24,OUT017,1174.640956
FDT12,OUT019,583.2033122
NCS38,OUT035,1871.532871
FDO39,OUT035,3186.990956
FDA13,OUT046,643.3647544
FDO48,OUT035,3789.47301
DRJ01,OUT017,2528.403603
FDD53,OUT018,617.449874
NCT05,OUT049,4056.119741
FDQ51,OUT045,681.8373238
FDU60,OUT013,2689.945636
FDC59,OUT046,1001.368915
FDP36,OUT035,801.4019939
NCM19,OUT017,1752.529539
FDL16,OUT035,636.3577283
FDE50,OUT018,2904.455613
NCR18,OUT013,711.9416671
NCD30,OUT035,1516.350011
FDH31,OUT013,1530.530313
FDD56,OUT019,420.5358001
FDC47,OUT049,3679.503119
FDZ21,OUT045,1483.418768
FDM01,OUT049,1672.882011
FDF24,OUT013,1409.808171
FDW23,OUT017,618.1193123
FDY52,OUT018,981.2232379
DRH37,OUT027,4329.435663
DRO47,OUT027,3017.806727
FDR25,OUT049,3926.307839
FDQ24,OUT027,5807.318928
DRJ51,OUT018,3585.839955
NCU06,OUT035,3780.801401
NCV18,OUT018,1333.486133
NCC06,OUT027,3122.195037
FDZ01,OUT018,1657.050001
FDT14,OUT017,1922.438781
FDD11,OUT019,583.2033122
FDN09,OUT017,3894.057826
NCO18,OUT010,428.9767476
FDZ50,OUT045,3170.828911
FDS44,OUT013,3862.113289
FDI36,OUT045,3138.595219
FDA26,OUT010,584.034215
NCY53,OUT049,1839.508999
FDF32,OUT049,3192.240988
FDF59,OUT010,281.3215729
FDB20,OUT046,1157.264876
DRH11,OUT035,880.6354337
FDT03,OUT049,3054.368554
NCH06,OUT035,3895.175561
FDR55,OUT049,3142.126061
FDI10,OUT035,2939.739965
FDZ12,OUT045,2084.503974
FDM12,OUT049,3137.495083
DRB25,OUT045,1693.47311
NCS41,OUT013,3120.764428
NCT53,OUT049,2505.661122
NCD55,OUT013,700.8760362
FDY08,OUT049,2094.232361
NCP55,OUT049,883.9496909
FDA33,OUT013,2373.647734
FDQ33,OUT013,2439.367343
FDE45,OUT027,4992.494616
FDT26,OUT013,1954.007081
NCV53,OUT049,3949.092623
FDK60,OUT027,2834.811368
NCJ29,OUT046,1347.871692
FDI15,OUT045,3949.382473
FDX21,OUT013,1742.753861
FDV49,OUT019,583.2033122
DRO59,OUT046,1190.729277
FDZ14,OUT045,1942.317798
FDP32,OUT027,3121.216854
FDC33,OUT017,3211.057152
FDT14,OUT010,278.5886712
NCN54,OUT027,1969.028474
FDR57,OUT027,4137.169064
DRK12,OUT046,632.0972391
FDX52,OUT049,3121.669862
FDX08,OUT010,430.6970173
FDP10,OUT010,249.2038861
NCP50,OUT045,1267.69501
NCL06,OUT013,4076.44286
FDP25,OUT013,3668.501397
FDE53,OUT013,1678.646989
FDL27,OUT017,1040.984392
FDC35,OUT049,3479.769668
DRJ47,OUT010,421.9228552
FDD16,OUT018,1113.30037
NCN42,OUT049,2464.769811
FDC38,OUT027,3127.408514
NCO07,OUT045,3530.067236
FDQ20,OUT049,632.3066941
FDI32,OUT046,1885.03489
FDN20,OUT010,402.5224131
DRJ51,OUT027,5807.318928
FDU08,OUT045,1521.206995
DRN37,OUT019,395.0979797
FDD05,OUT010,280.0842914
FDW15,OUT046,2478.983308
FDI52,OUT046,1994.215425
DRM11,OUT049,4040.635864
NCO06,OUT045,610.2552393
FDU38,OUT049,3138.796955
FDU59,OUT018,2405.705532
FDJ10,OUT046,2019.775673
FDM13,OUT049,1998.267586
NCJ30,OUT019,395.0979797
FDM45,OUT018,1913.70234
FDP36,OUT045,775.3725131
NCD30,OUT010,241.8488213
FDN48,OUT017,1457.435463
FDY32,OUT049,2513.841112
FDU47,OUT046,2107.519801
FDF17,OUT019,545.0153363
FDP34,OUT017,2569.605518
FDA47,OUT049,2546.212237
DRD27,OUT027,2835.78955
FDW38,OUT045,874.0700555
FDZ15,OUT019,289.0937791
FDZ03,OUT027,5244.878521
NCN19,OUT049,3072.322587
FDG02,OUT035,3099.87742
FDS31,OUT035,3169.65725
FDW43,OUT019,583.2033122
FDZ47,OUT010,247.8406079
FDO57,OUT017,2588.811198
NCL07,OUT013,700.5652586
NCV42,OUT013,1750.992045
FDP40,OUT017,1831.859944
FDP48,OUT019,450.9279171
FDH21,OUT017,2569.064499
NCP02,OUT049,906.4799875
FDK24,OUT049,710.8540841
FDC41,OUT045,1102.524635
FDF08,OUT017,1353.248548
FDO49,OUT017,793.1034569
FDS56,OUT027,5804.764309
FDX46,OUT018,995.5127322
FDQ07,OUT013,3582.485838
FDC32,OUT010,217.3209225
FDT21,OUT019,583.2033122
FDG58,OUT045,2522.806417
FDW14,OUT049,1360.565002
DRA12,OUT027,3136.673765
FDV27,OUT013,1446.314102
DRD25,OUT013,1775.451948
DRF48,OUT027,5238.125423
FDX24,OUT017,1461.495096
DRJ51,OUT046,3721.773643
FDE45,OUT045,3014.514273
FDE14,OUT046,1608.081646
FDG53,OUT045,2001.21482
FDT08,OUT046,2478.101756
DRC27,OUT027,5806.049733
FDG20,OUT035,2926.936068
FDC21,OUT046,1699.26377
FDV31,OUT018,2760.16607
FDB58,OUT045,2147.595686
FDV23,OUT046,1990.027289
FDA25,OUT019,258.2339616
FDC15,OUT046,2557.089326
FDU47,OUT049,2012.709776
FDE23,OUT013,813.7817327
FDS08,OUT013,2876.722784
FDW03,OUT027,2868.606604
FDJ60,OUT018,2452.655904
FDM34,OUT017,1988.224222
FDW33,OUT013,1678.541799
FDZ40,OUT013,983.121156
FDE33,OUT018,1270.426038
NCC06,OUT010,283.6505069
FDU11,OUT046,1927.94043
FDL44,OUT017,2600.230222
NCZ29,OUT017,1974.722391
FDG28,OUT010,583.0604054
FDL12,OUT018,904.5871801
FDD52,OUT017,1695.124009
FDO15,OUT013,1171.015973
NCN29,OUT027,1160.792506
FDW36,OUT013,1693.713432
FDB21,OUT046,3840.755949
FDZ28,OUT013,2012.902521
FDY10,OUT035,1898.251067
DRG39,OUT017,852.6565462
FDN28,OUT013,1675.913251
FDV15,OUT035,1678.219896
DRI13,OUT035,3563.934988
FDH20,OUT046,1492.620171
FDY51,OUT013,3606.928796
FDE16,OUT013,3536.341736
FDX40,OUT018,605.5651003
FDC48,OUT018,1301.612502
FDS14,OUT046,2440.813112
FDX56,OUT017,3486.572365
FDI10,OUT046,2904.153598
FDI14,OUT013,2103.4492
DRM48,OUT013,690.0280124
NCH07,OUT027,4321.359117
FDY26,OUT013,3527.496409
FDD02,OUT027,3042.895955
FDM12,OUT046,3137.279016
DRF01,OUT010,351.6503999
FDV36,OUT046,2074.80119
DRI59,OUT013,3775.649888
FDV03,OUT018,2419.475062
FDO39,OUT017,3185.19592
NCB07,OUT018,2964.195688
FDH38,OUT027,3041.580209
FDZ13,OUT035,771.2159613
NCZ30,OUT046,2032.040745
NCA06,OUT035,607.9937921
FDB04,OUT049,1364.831062
FDN50,OUT013,1470.721232
NCG06,OUT049,4033.833678
NCY17,OUT018,659.7344745
FDC23,OUT046,2943.019012
FDK33,OUT049,3481.331321
FDR03,OUT049,3496.054378
FDZ07,OUT045,1014.094748
FDO38,OUT013,1373.233971
FDS59,OUT046,1697.902789
DRM11,OUT019,584.7473865
FDX52,OUT027,5575.613584
DRJ35,OUT018,882.7043264
NCP53,OUT046,3975.914494
FDW15,OUT019,352.6987792
DRI47,OUT045,2469.378376
DRZ11,OUT035,1945.560298
FDS02,OUT013,3101.750277
DRD49,OUT018,3672.922912
FDW38,OUT049,818.8469588
FDR21,OUT019,427.7362706
FDE40,OUT013,1153.25326
FDI02,OUT045,1742.997255
FDQ04,OUT045,625.163701
FDY14,OUT017,3995.533577
NCT54,OUT046,1512.395403
DRD25,OUT017,1769.641787
DRE01,OUT045,3842.471923
FDJ12,OUT010,552.470441
NCZ05,OUT049,1676.417645
DRB25,OUT019,264.2357113
NCC31,OUT045,2552.007519
FDM16,OUT045,1144.916298
DRG11,OUT049,1681.641152
FDV24,OUT027,4006.554036
FDV43,OUT046,658.7012301
FDG05,OUT018,2363.907995
FDV23,OUT010,280.576901
FDI58,OUT018,1419.074901
FDQ11,OUT017,4003.78383
FDC05,OUT027,5735.718504
FDF40,OUT013,4117.315723
FDU02,OUT018,3541.75787
FDT32,OUT013,3082.613711
NCF06,OUT017,4023.362362
FDT46,OUT013,829.5895995
FDR58,OUT010,214.589217
FDY04,OUT046,2563.256401
FDT58,OUT045,2757.206471
FDE46,OUT049,2472.553488
DRH11,OUT017,881.7537106
DRI51,OUT046,2895.788337
FDC35,OUT017,3453.935135
FDP45,OUT035,4100.604357
FDC45,OUT017,2859.983066
FDU01,OUT045,3073.251201
FDJ53,OUT010,278.5886712
FDJ46,OUT017,2929.447157
FDX07,OUT013,3064.890476
NCI30,OUT049,3970.575271
FDE47,OUT027,3120.356127
FDV48,OUT045,1304.561696
FDN16,OUT019,258.2339616
FDM52,OUT013,2425.256771
FDA32,OUT027,5804.764309
FDH05,OUT017,3700.471484
FDW25,OUT010,195.633533
FDQ09,OUT046,1888.544913
NCM17,OUT010,131.2613592
DRM59,OUT046,2430.880694
FDV47,OUT027,2246.038039
DRE15,OUT035,1099.299764
FDS25,OUT010,254.7257577
NCZ05,OUT018,1659.435661
NCV05,OUT019,363.0359633
DRM37,OUT046,3144.014831
FDV58,OUT027,5533.225052
FDN22,OUT027,5807.318928
NCO06,OUT049,631.6412618
FDT56,OUT019,133.2805941
FDM02,OUT013,1448.17102
FDA09,OUT046,3044.645003
NCC06,OUT035,2058.837437
NCL54,OUT049,2910.167965
NCB55,OUT017,891.1948062
FDB12,OUT017,1679.138401
NCA54,OUT049,2976.163738
NCS38,OUT049,1894.118696
FDC02,OUT049,4031.514745
FDK44,OUT019,420.5358001
FDE16,OUT035,3582.129663
NCS05,OUT035,2072.732522
FDZ59,OUT045,2743.376134
FDI20,OUT017,3545.36098
FDQ14,OUT046,2449.18658
FDF53,OUT017,3037.542367
FDW25,OUT017,1369.307551
NCQ43,OUT010,254.3596768
FDX52,OUT013,3102.987777
FDE28,OUT045,3739.010382
FDN15,OUT017,2075.297881
FDO28,OUT017,1906.066299
FDQ33,OUT045,2546.428443
FDM22,OUT010,131.2613592
FDJ03,OUT017,770.1195877
FDI16,OUT045,862.8257694
FDI09,OUT027,5807.318928
FDX55,OUT013,3543.88311
FDS23,OUT027,3121.216854
DRC12,OUT045,3113.735519
FDH41,OUT049,3552.324714
FDN01,OUT013,2893.882745
FDV55,OUT045,2461.116791
NCJ19,OUT013,994.5822674
NCY29,OUT010,131.6556578
FDP03,OUT018,1914.112311
FDZ52,OUT045,1732.074548
FDH31,OUT010,249.972203
FDQ19,OUT018,3769.981331
FDS15,OUT035,1682.121427
FDN32,OUT017,3108.713493
FDH32,OUT049,1516.081695
FDF33,OUT017,1710.217457
FDJ22,OUT046,3103.022734
FDG56,OUT010,133.5464528
FDC05,OUT046,3139.880146
FDK09,OUT013,3647.306835
NCV29,OUT045,2953.934578
NCC43,OUT019,584.7473865
NCA42,OUT049,2472.325194
FDC10,OUT046,1913.387671
FDC16,OUT013,1446.45639
NCL17,OUT013,2074.818119
FDA51,OUT035,1884.610636
FDW01,OUT017,2509.502633
NCF30,OUT045,1988.602237
FDN49,OUT013,704.8519206
FDY20,OUT045,1403.342862
FDC15,OUT045,2580.796952
FDY24,OUT046,876.6735319
NCG43,OUT017,1472.785318
FDA48,OUT013,3618.113977
NCF55,OUT017,604.750435
FDL38,OUT049,1386.549883
NCQ29,OUT018,3770.929956
FDC34,OUT017,2565.607334
FDP36,OUT027,1168.447226
FDN50,OUT010,227.7882516
FDO23,OUT049,1461.852671
FDT56,OUT013,996.3972134
FDT13,OUT027,5241.390478
FDZ03,OUT013,3117.07952
FDQ03,OUT010,584.6044797
FDU44,OUT045,2618.29321
FDD03,OUT049,3705.542043
NCH30,OUT013,1772.118914
FDS60,OUT010,432.3698104
FDG08,OUT046,2903.237076
FDX38,OUT017,768.2934105
FDD22,OUT017,1867.381444
FDW51,OUT013,3462.087852
FDL09,OUT017,2834.689496
FDZ60,OUT045,1687.504477
NCH07,OUT046,2572.659283
NCQ41,OUT049,3081.837973
FDW04,OUT049,1993.540016
FDI08,OUT027,5807.318928
FDR19,OUT019,351.4334761
FDV13,OUT046,1337.578828
FDB52,OUT017,3988.083122
FDZ48,OUT027,3002.75265
NCO14,OUT049,716.5423975
FDZ50,OUT013,3136.204316
FDN27,OUT019,285.0879933
FDQ60,OUT013,1949.024149
FDR49,OUT017,764.7971889
DRJ35,OUT027,1386.901338
DRI49,OUT017,1316.067137
FDB47,OUT017,3536.236118
FDP37,OUT010,281.7320682
FDR26,OUT049,2870.007665
FDY31,OUT019,352.7768526
FDC11,OUT045,1396.786185
DRP47,OUT035,4081.786214
NCY54,OUT018,2751.142721
FDR27,OUT046,2015.268119
FDQ21,OUT019,289.8354097
NCQ29,OUT035,3999.060692
FDJ02,OUT046,2479.099611
FDE21,OUT018,1926.765872
FDM39,OUT046,2890.583094
FDZ01,OUT017,1643.252378
NCB19,OUT018,1367.889216
FDU03,OUT046,3130.174197
FDP27,OUT049,3149.719322
DRF01,OUT045,2483.244039
FDM03,OUT049,1691.770116
FDV01,OUT046,2491.993396
FDS16,OUT046,2479.908788
FDO45,OUT035,1394.672682
NCX06,OUT035,3021.776606
FDP13,OUT046,646.6665165
NCR38,OUT018,3706.929723
FDA01,OUT013,997.1612897
FDT26,OUT017,1892.927776
FDD44,OUT027,5807.318928
FDB26,OUT013,954.1714194
FDP45,OUT019,583.2033122
NCP55,OUT046,911.2906359
FDT23,OUT017,1304.697944
FDO51,OUT045,625.960586
FDA44,OUT046,909.9772125
NCJ31,OUT018,3647.689209
FDX37,OUT045,1529.046299
NCD18,OUT049,3773.056974
FDN40,OUT027,4121.344211
FDL33,OUT017,3159.781273
DRF48,OUT035,3156.421668
FDW08,OUT035,1680.253176
FDX39,OUT018,3410.914743
FDB38,OUT049,2555.633997
FDY46,OUT018,2972.496749
NCB06,OUT049,2560.886248
FDA34,OUT035,2955.950829
FDA35,OUT045,1929.470806
FDQ07,OUT035,3593.720892
FDU32,OUT045,2010.798059
FDU26,OUT013,1968.383233
FDU13,OUT010,351.8286892
FDO09,OUT035,4016.695879
FDW03,OUT019,259.6534483
FDB38,OUT013,2514.424381
FDL26,OUT010,361.4655613
NCN43,OUT045,2034.003736
FDH08,OUT045,3882.124069
NCC31,OUT019,376.0361983
FDH14,OUT035,2025.888205
FDL40,OUT017,1516.447861
FDD20,OUT035,2022.105008
NCV53,OUT035,4039.911608
FDD16,OUT045,1050.873701
FDP24,OUT035,1930.114456
FDQ25,OUT045,2952.422291
FDM38,OUT035,845.3900983
NCT18,OUT010,432.5570948
FDM34,OUT049,2006.130881
DRH37,OUT010,395.4035781
NCE07,OUT013,2250.725437
FDG12,OUT013,1986.811472
FDB59,OUT010,545.1647211
FDS10,OUT018,2816.717765
FDN21,OUT010,381.4557025
FDM02,OUT045,1393.262576
FDO44,OUT049,1772.68878
NCN17,OUT017,1652.558909
FDH16,OUT018,1416.151108
FDL44,OUT046,2569.77949
FDY47,OUT017,1976.616293
DRI39,OUT046,917.0374232
NCX54,OUT018,1656.304665
FDE59,OUT046,631.0113097
FDO46,OUT045,3086.163285
DRE13,OUT046,1380.094522
FDW14,OUT013,1446.610337
FDF35,OUT046,1693.742385
FDO50,OUT019,223.4069917
DRF49,OUT017,1879.345413
FDT60,OUT049,1982.226249
FDP38,OUT045,774.1607117
FDA31,OUT027,4442.690589
FDY52,OUT010,133.5464528
FDD03,OUT027,5807.318928
FDN52,OUT018,1357.962963
FDU20,OUT010,279.0331629
FDD22,OUT035,1709.942651
NCB55,OUT019,133.1172026
FDN27,OUT045,1927.611014
FDD16,OUT013,1261.143979
FDW48,OUT046,1259.327222
DRN35,OUT045,612.4366479
FDX25,OUT049,3054.89778
DRD49,OUT049,3795.09858
FDE21,OUT019,282.1342721
FDN44,OUT035,2634.941431
DRC01,OUT049,787.5276647
NCK30,OUT046,4063.016919
FDU39,OUT013,997.4790039
FDB49,OUT013,1527.805072
FDS12,OUT045,1969.67561
FDR57,OUT018,2367.472568
FDX22,OUT027,5803.468484
FDC60,OUT013,1452.475605
NCE42,OUT049,3893.708806
NCK42,OUT049,3511.909488
DRE01,OUT017,3789.906144
FDE57,OUT018,2068.399766
DRK59,OUT019,583.2033122
FDB10,OUT027,5807.318928
FDQ25,OUT046,2917.940214
FDY26,OUT017,3558.942684
FDG28,OUT049,3947.960284
FDM14,OUT049,1698.864868
NCH29,OUT049,1525.133899
FDD48,OUT049,1920.739721
FDC17,OUT045,3553.434942
DRH49,OUT027,2202.370826
FDN44,OUT018,2469.249506
FDC29,OUT045,1939.191075
DRK01,OUT019,235.7639927
FDD48,OUT017,1902.422419
FDB59,OUT013,3155.7324
FDY45,OUT010,583.0604054
FDX60,OUT035,1276.796854
FDT09,OUT010,286.6905618
DRB24,OUT018,2346.857694
FDL13,OUT035,3931.606464
FDN16,OUT035,1674.699235
FDK57,OUT013,1950.567394
FDO22,OUT027,2023.158793
FDC57,OUT010,486.1709728
FDZ13,OUT027,1160.792506
FDW27,OUT013,2391.208723
FDX10,OUT049,632.0563545
FDY08,OUT018,1985.930008
FDA49,OUT017,1352.498673
FDC32,OUT018,1451.661488
FDO04,OUT035,853.6006778
NCZ54,OUT013,2522.060105
FDY40,OUT045,776.8300495
FDW36,OUT045,1693.47311
FDE11,OUT017,3149.463529
DRE37,OUT045,3150.377547
NCK19,OUT017,3133.002879
FDT19,OUT035,2916.304484
FDE56,OUT045,988.6833511
FDZ57,OUT010,283.0563967
FDB35,OUT035,1457.744638
FDF09,OUT010,131.2613592
FDO34,OUT046,2842.169066
FDA55,OUT046,3744.635154
NCM18,OUT035,1006.96167
FDJ20,OUT019,288.3397896
DRQ35,OUT019,291.5384266
FDG02,OUT013,3061.752414
NCU29,OUT018,2323.637815
FDL27,OUT027,1415.030137
NCA54,OUT035,2998.180852
FDJ32,OUT035,998.7265493
FDB21,OUT019,584.7473865
FDR46,OUT035,2539.695992
FDZ32,OUT046,1683.755484
DRF36,OUT017,3110.352187
NCU54,OUT017,3497.399806
NCI31,OUT017,604.8220569
DRA59,OUT035,3172.735498
